id,id_productor,compra_venta,articulos,TIPO ARTICULO,nombre_esp,nombre_len,lugar_obtencion,lugar_modif,frecuencia,frecuencia_modif,comentarios,created_at,updated_at,Freq_anual
1387,132,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,tienda ,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,CADA 2 O 3 SEMANAS ,1 ó 2 VECES AL MES,SOPAS/ 2 BOLSAS,03/05/2018 15:27,09/08/2017 21:36,0.049315
4,1,COMPRA,ALIMENTOS PREPARADOS ,Non,ZACAHUIL ,SAKAUIL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 PLATO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 02:54,0.1424
6,1,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,MEDIO KILO CADA 8 DÍAS ,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 02:59,0.1424
7,1,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,MEDIO KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:00,0.1424
8,1,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,EN TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:01,0.1424
9,1,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,EN LA TIENDA DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 LATA ALA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:02,0.1424
10,1,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,EN LA TIENDA DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 LATA A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:03,0.1424
11,1,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,EN LA TIENDA DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:03,0.1424
15,2,COMPRA,PLANTAS Y FRUTOS,Non,LECHUGA ,LECHUGA,DE CULTIVOS DE OTROS ESTADOS,OTROS,1 CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 20:22,0.1424
16,2,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL PITSAJETL,MILPA,EN LA MILPA,CADA 8 DÍAS 1 KILO,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 20:24,0.1424
22,2,COMPRA,ALIMENTOS PREPARADOS ,Non,TAMALES,TAMALI TLEN PITSO UA PIYO,TIANGUIS,EN EL MERCADO O TIANGUIS,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 20:32,0.1424
24,2,COMPRA,ALIMENTOS PREPARADOS ,Non,BOCOLES,ENEL,TIANGUIS,EN EL MERCADO O TIANGUIS,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 20:33,0.1424
25,2,COMPRA,BEBIDAS ,Non,AGUA DE CAÑA,OUAATL,TIANGUIS,EN EL MERCADO O TIANGUIS,CADA 8 DIAS 1 BOTELLA DE 2 LITROS,1 VEZ A LA SEMANA  ,CUANDO HAY MOLIENDA,03/05/2018 15:27,26/07/2017 20:35,0.1424
29,2,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,EN TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 20:42,0.1424
30,2,COMPRA,SEMILLAS ,Non,ARROZ,,EN TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD, 1 KG A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 20:43,0.1424
31,2,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,MAYONESA,,EN TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 ALA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 20:44,0.1424
44,3,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLA,TIANGUIS,EN EL MERCADO O TIANGUIS,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 05:27,0.1424
47,3,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,FRIJOL ,,EN TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 05:30,0.1424
48,3,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,EN LAS TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD, 1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 05:31,0.1424
50,3,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,EN TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 20:15,0.1424
51,3,COMPRA,SEMILLAS ,Non,ARROZ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1KG A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 05:34,0.1424
56,4,COMPRA,SEMILLAS ,Non,CACAHUATE ,KAKAUATL, MILPA,EN LA MILPA,1 LITRO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 01:56,0.1424
60,4,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 02:00,0.1424
61,4,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,FRIJOL ,,TIENDA DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 02:01,0.1424
62,4,COMPRA,SEMILLAS ,Non,ARROZ,,TIENDA DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 02:02,0.1424
63,4,COMPRA,SEMILLAS ,Non,CACAHUATE ,KAKAUATL,MILPA,EN LA MILPA,1 LITRO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 02:08,0.1424
64,4,COMPRA,SEMILLAS ,Non,CACAHUATE ,KAKAUATL,MILPA,EN LA MILPA,1 LITRO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 02:17,0.1424
65,4,COMPRA,SEMILLAS ,Non,CACAHUATE ,KAKAUATL,MILPA,EN LA MILPA,1 LITRO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 02:18,0.1424
66,5,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 04:37,0.1424
68,5,COMPRA,BEBIDAS ,Non,AGUA DE CAÑA,OUAATTL,,,CADA 8 DIAS ,1 VEZ A LA SEMANA  ,CUANDO HAY MOLIENDA,03/05/2018 14:42,28/07/2017 04:40,0.1424
72,5,COMPRA,SEMILLAS ,Non,ARROZ,,EN TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 04:43,0.1424
73,5,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,EN TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 04:44,0.1424
74,5,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,MAYONESA,,EN TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 04:44,0.1424
83,6,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 05:54,0.1424
84,6,COMPRA,SEMILLAS ,Non,ARROZ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 05:54,0.1424
85,6,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 05:55,0.1424
87,7,COMPRA,SEMILLAS ,Non,CACAHUATE ,KAKAUATL,MILPA,EN LA MILPA,1 LITRO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 19:34,0.1424
92,7,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,MEDIO KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 19:37,0.1424
93,7,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,MEDIO KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 19:38,0.1424
94,7,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIENDAS,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 19:39,0.1424
95,7,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 19:39,0.1424
96,7,COMPRA,SEMILLAS ,Non,ARROZ,,TIENDAS,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 19:40,0.1424
97,7,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,HARINA DE MAIZ,,TIENDA DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 19:41,0.1424
98,7,VENTA,PLANTAS Y FRUTOS,Non,HIERBABUENA,ALMOUENO,"TRASPATIO, MILPA",MILPA Y TRASPATIO,30 ROLLOS CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 19:42,0.1424
99,7,VENTA,SEMILLAS ,Non,CHIMEQUEL,CHIMEEKETL,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,CUANDO ES SU TEMPORADA,03/05/2018 15:27,28/07/2017 19:43,0.1424
100,7,VENTA,RAÍCES,Non,YUCA      ,KOAKAMOJTLI,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,CUANDO ES SU TEMPORADA EN AGOSTO,03/05/2018 15:27,28/07/2017 19:44,0.1424
101,8,COMPRA,SEMILLAS ,Non,FRIJOL ,PITSAJETL,milpa,EN LA MILPA,1 KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 20:52,0.1424
102,8,COMPRA,SEMILLAS ,Non,FRIJOL ,EMEKATL,MILPA,EN LA MILPA,1 KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 20:54,0.1424
105,9,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL PITSAJETL, MILPA ,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 22:34,0.1424
107,9,COMPRA,ALIMENTOS PREPARADOS ,Non,ZACAHUIL ,SACAUIL,TIANGUIS,EN EL MERCADO O TIANGUIS,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 22:36,0.1424
108,9,COMPRA,ALIMENTOS PREPARADOS ,Non,CHICHARRÓN DE PUERCO ,CHICHARRON TLEN PITSO,TIANGUIS,EN EL MERCADO O TIANGUIS,1/ 4 A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 22:37,0.1424
109,9,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 22:38,0.1424
110,9,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 22:39,0.1424
111,9,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,FRIJOL ,,TIENDA DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 22:39,0.1424
112,9,COMPRA,SEMILLAS ,Non,ARROZ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,28/07/2017 22:40,0.1424
115,10,COMPRA,SEMILLAS ,Non,FRIJOL ,PITSAJETL,MILPA,EN LA MILPA,1 KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,29/07/2017 01:10,0.1424
116,10,COMPRA,ALIMENTOS PREPARADOS ,Non,ZACAHUIL ,SACAUIL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 PLATO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,29/07/2017 01:11,0.1424
119,10,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,29/07/2017 01:12,0.1424
120,10,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,29/07/2017 01:13,0.1424
122,10,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,29/07/2017 01:14,0.1424
123,10,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,EN TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,29/07/2017 01:14,0.1424
125,11,COMPRA,SEMILLAS ,Non,CHIMEQUEL,CHIMEEKETL,MILPA,EN LA MILPA,1 KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,31/07/2017 19:06,0.1424
126,11,COMPRA,SEMILLAS ,Non,CACAHUATE ,KAKAUATL,MILPA,EN LA MILPA,1 LITRO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,31/07/2017 19:07,0.1424
129,11,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,31/07/2017 19:09,0.1424
133,11,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,31/07/2017 19:14,0.1424
135,12,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,31/07/2017 21:18,0.1424
138,12,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,31/07/2017 21:20,0.1424
139,13,COMPRA,SEMILLAS ,Non,CHIMEQUEL,CHIMEEKETL,MILPA,EN LA MILPA,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,31/07/2017 23:50,0.1424
140,13,COMPRA,SEMILLAS ,Non,FRIJOL ,PITSAJETL,MILPA,EN LA MILPA,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,31/07/2017 23:50,0.1424
143,13,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,TIENDAS,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,31/07/2017 23:53,0.1424
145,14,COMPRA,PLANTAS Y FRUTOS,Non,CILANTRO,KOLANTO,MILPA,EN LA MILPA,1  ROLLO A LA SEMANA,1 VEZ A LA SEMANA  ,SOLO CUANDO ES SU EPOCA,03/05/2018 15:27,01/08/2017 03:23,0.1424
146,14,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 03:24,0.1424
147,14,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 03:25,0.1424
148,14,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 03:25,0.1424
151,14,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 03:27,0.1424
154,15,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 18:54,0.1424
156,15,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 18:56,0.1424
157,15,COMPRA,SEMILLAS ,Non,ARROZ,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 18:56,0.1424
159,16,VENTA,SEMILLAS ,Non,FRIJOL ,PITSAJETL,MILPA,EN LA MILPA,12 KG CADA 8 DIAS,1 VEZ A LA SEMANA  ,SE VENDE SOLO CUANDO TIENEN UNA BUENA PRODUCCION,03/05/2018 15:27,01/08/2017 20:51,0.1424
161,17,COMPRA,PLANTAS Y FRUTOS,Non,CILANTRO,KOLANTO,MILPA,EN LA MILPA,1  ROLLO A LA SEMANA,1 VEZ A LA SEMANA  ,COMPRAN CUANDO NO LO SIEMBRAN,03/05/2018 15:27,01/08/2017 22:51,0.1424
162,17,COMPRA,PLANTAS,Non,QUELITE,UAJKILITL,MILPA,EN LA MILPA,1 A LA SEMANA,1 VEZ A LA SEMANA  ,CUANDO NO LO TIENEN EN SU MILPA LO COMPRAN,03/05/2018 15:27,01/08/2017 22:52,0.1424
168,17,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 22:58,0.1424
170,17,COMPRA,CARNE,Non,CARNE DE POLLO , PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 23:09,0.1424
171,17,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,TIENDAS,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 23:10,0.1424
172,17,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIENDAS,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 23:10,0.1424
173,17,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOYA,,TIENDAS,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 23:11,0.1424
174,17,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,01/08/2017 23:11,0.1424
177,18,COMPRA,ALIMENTOS PREPARADOS ,Non,EMPANADAS,ETIXTLI,TIANGUIS,EN EL MERCADO O TIANGUIS,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 00:46,0.1424
178,18,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,,,2 KILOS A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 00:48,0.1424
179,18,COMPRA,PESCADOS,Non,LISAS ,,,,2 KILOS A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 00:49,0.1424
180,18,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,,,2 KILOS ALA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 00:49,0.1424
181,18,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,,,2 KILOS A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 00:51,0.1424
182,18,COMPRA,SEMILLAS ,Non,ARROZ,,TIENDA DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 00:53,0.1424
186,19,COMPRA,SEMILLAS ,Non,FRIJOL ,PITSAJETL,MILPA,EN LA MILPA,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 04:11,0.1424
190,19,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,,,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 04:14,0.1424
191,19,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 04:16,0.1424
192,19,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 04:16,0.1424
193,19,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,TIENDAS,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 04:17,0.1424
194,19,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,,,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 04:17,0.1424
195,20,COMPRA,ALIMENTOS PREPARADOS ,Non,TAMALES,TAMALI,TIANGUIS,EN EL MERCADO O TIANGUIS,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 05:01,0.1424
196,20,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIENDAS,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 05:02,0.1424
197,20,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,MAYONESA,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 05:02,0.1424
198,20,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,,,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 05:03,0.1424
201,21,COMPRA,PLANTAS Y FRUTOS,Non,CILANTRO,KOLANTO,MILPA,EN LA MILPA,CADA 8 DIAS 1 ROLLO,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 18:13,0.1424
202,21,COMPRA,SEMILLAS ,Non,FRIJOL ,PITSAJETL,MILPA,EN LA MILPA,1 KG CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 18:14,0.1424
203,21,COMPRA,PESCADOS,Non,LISAS ,,,,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 18:15,0.1424
